0.003266092602879467;0.0;-0.9999573310116048
0.0033374607920601262;0.001;-0.9999554459181197
0.003728709770372915;0.002;-0.9999443876669905
0.0038278417411237164;0.003;-0.9999413913691793
0.003963522281877241;0.004;-0.9999371629516285
0.004088882613527467;0.005;-0.9999331252739734
0.004275634678483353;0.006;-0.9999268771291558
0.004279426371838868;0.007;-0.9999267473812314
0.004312140406466269;0.008;-0.9999256231634723
0.004377646537110147;0.009;-0.9999233463121691
0.004387164002787491;0.01;-0.9999230126498517
0.004395886796828785;0.011;-0.9999227062106988
0.0044131503100497405;0.012;-0.999922097934586
0.004416864468756887;0.013;-0.9999219667553949
0.004484501948416542;0.014;-0.9999195585868472
0.004487430195755246;0.015;-0.999919453502931
0.004532652372962576;0.016;-0.9999178219382183
0.004534270211346225;0.017;-0.9999177632653684
0.004536101360731237;0.018;-0.99991769683128
0.00454204246353862;0.019;-0.9999174811034266
0.004556968816059936;0.02;-0.9999169378657151
0.004561892424701952;0.021;-0.9999167582823658
0.0045768159404821485;0.022;-0.9999162127785115
0.004593385697975849;0.023;-0.999915605011997
0.0046121609865021895;0.024;-0.9999149136941095
0.00461742630493972;0.025;-0.9999147193155242
0.004622785183408001;0.026;-0.9999145212552982
0.004628464874213811;0.027;-0.9999143110873325
0.004647716891645115;0.028;-0.9999135967772135
0.004656302172019844;0.029;-0.9999132772805932
0.004666443045607038;0.03;-0.9999128991339037
0.004703021216973302;0.031;-0.9999115283225979
0.004703132772056917;0.032;-0.9999115241255665
0.004732984303897458;0.033;-0.9999103974455306
0.004747929268401729;0.034;-0.9999098307033356
0.004774025713010777;0.035;-0.9999088367917117
0.004840303071412588;0.036;-0.999906288060258
0.004854273068719106;0.037;-0.9999057463529044
0.0048607263904995035;0.038;-0.9999054955886681
0.004873690093276206;0.039;-0.9999049908362556
0.004879223540042221;0.04;-0.9999047749776084
0.004882751556447629;0.041;-0.9999046372225391
0.0048908210309810685;0.042;-0.9999043217672257
0.004933885620511835;0.043;-0.9999026294610671
0.004936943439938002;0.044;-0.9999025087340974
0.004938139193706281;0.045;-0.9999024615037313
0.004956389945343531;0.046;-0.9999017392087137
0.004993281757450119;0.047;-0.9999002710357121
0.004994082451524662;0.048;-0.999900239050014
0.005001872717641631;0.049;-0.9998999275809719
0.005024682120621904;0.05;-0.999899012828035
0.005051883052744843;0.051;-0.9998979165158337
0.005069981709199395;0.052;-0.9998971837847577
0.005079215674944626;0.053;-0.9998968089347002
0.005090582201614291;0.054;-0.9998963465774953
0.005093592520230783;0.055;-0.9998962239534115
0.0051506426647011105;0.056;-0.9998938863356892
0.005150709481347104;0.057;-0.9998938835826281
0.0051668769614644505;0.058;-0.9998932163806471
0.005173384425893657;0.059;-0.9998929472395033
0.005178245380002777;0.06;-0.9998927459750973
0.005199947526324439;0.061;-0.9998918451073695
0.005201527243281712;0.062;-0.9998917793853805
0.005205493511517056;0.063;-0.999891614286178
0.005207165666730407;0.064;-0.9998915446436243
0.005224845735468581;0.065;-0.9998908069290524
0.005225157621716381;0.066;-0.9998907938929149
0.005239518228092543;0.067;-0.999890192809465
0.005251270898251462;0.068;-0.999889699657466
0.005269521916297815;0.069;-0.9998889316392541
0.00527844877067539;0.07;-0.9998885550194128
0.005288543309179966;0.071;-0.9998881283676
0.005289148948467881;0.072;-0.9998881027439694
0.0052913126596016435;0.073;-0.9998880111768444
0.005301467743559607;0.074;-0.9998875809186869
0.0053214848278955035;0.075;-0.9998867304045274
0.005321736594597504;0.076;-0.9998867196866994
0.0053278858289455;0.077;-0.9998864577534574
0.0053324837624746935;0.078;-0.9998862617019144
0.005337898225371229;0.079;-0.9998860306175208
0.005340333094763172;0.08;-0.9998859266230555
0.005372105906075397;0.081;-0.9998845652439596
0.0053757885936026595;0.082;-0.9998844069285557
0.005387489824254743;0.083;-0.9998839031833224
0.005389292194275752;0.084;-0.9998838254928386
0.005414186047360547;0.085;-0.9998827497948153
0.005425761601740742;0.086;-0.999882247910689
0.005437126033414508;0.087;-0.9998817541376459
0.005442948330263375;0.088;-0.9998815007645523
0.005448298755645037;0.089;-0.9998812676871569
0.005450207354040282;0.09;-0.9998811844886131
0.005466961368252254;0.091;-0.9998804529066114
0.005501172760893125;0.092;-0.9998789520563183
0.005505372887803284;0.093;-0.9998787671519642
0.005512513869815772;0.094;-0.9998784524569413
0.005522982372751395;0.095;-0.9998779903845791
0.005535779461050466;0.096;-0.999877424339386
0.005549998526463984;0.097;-0.9998767938605191
0.005557866849773885;0.098;-0.9998764442809818
0.0055639154017776415;0.099;-0.9998761752149101
0.005565136388463343;0.1;-0.9998761208645797
0.005568538506442566;0.101;-0.9998759693616679
0.005581649030143021;0.102;-0.9998753846588242
0.0055913519137310574;0.103;-0.9998749510445806
0.005594465292853651;0.104;-0.9998748117505363
0.005595538822045443;0.105;-0.9998747637023602
0.005601964057312725;0.106;-0.9998744759340399
0.005631242635963762;0.107;-0.9998731604477378
0.005634233589815296;0.108;-0.9998730256782118
0.0056496695403476516;0.109;-0.9998723290114833
0.005671527501304285;0.11;-0.9998713392417831
0.0056752052929675;0.111;-0.9998711723288511
0.005677826975299782;0.112;-0.999871053280347
0.005689865897025026;0.113;-0.999870505896657
0.00570480797785064;0.114;-0.9998698249003164
0.005708785816238987;0.115;-0.9998696433064187
0.005725314488964295;0.116;-0.9998688873938266
0.0057355978801758994;0.117;-0.9998684159966051
0.005735866474032847;0.118;-0.9998684036727565
0.005739379003223299;0.119;-0.9998682424548326
0.005745604772080637;0.12;-0.9998679564622781
0.005752587371459894;0.121;-0.9998676353344293
0.0057535187868296145;0.122;-0.9998675924694105
0.005757072085229797;0.123;-0.9998674288779916
0.005763072491349552;0.124;-0.9998671523941547
0.005770400220391214;0.125;-0.9998668143599867
0.005770781391610691;0.126;-0.9998667967644934
0.005773863943014768;0.127;-0.9998666544261283
0.005777658813396244;0.128;-0.9998664790917005
0.005781316382956869;0.129;-0.9998663099919742
0.005781886006158754;0.13;-0.9998662836470622
0.005785066426211516;0.131;-0.9998661365058359
0.005795637638034035;0.132;-0.9998656468503688
0.005797990420331023;0.133;-0.9998655377485699
0.00579871597407311;0.134;-0.999865504094698
0.005809842628289624;0.135;-0.9998649874718388
0.005815916281853295;0.136;-0.9998647050475973
0.005822106085459397;0.137;-0.9998644169188193
0.005824523993900321;0.138;-0.9998643042845179
0.005830094198237767;0.139;-0.999864044627734
0.005843912965416753;0.14;-0.9998633993901547
0.0058629581567445355;0.141;-0.9998625076128649
0.005870807937655931;0.142;-0.9998621392082545
0.005887672469264693;0.143;-0.9998613460580297
0.005896836157985752;0.144;-0.9998609141297476
0.005898420690191752;0.145;-0.9998608393750905
0.0059168798481264995;0.146;-0.999859967033988
0.0059304608769782385;0.147;-0.9998593234828492
0.005942008052568448;0.148;-0.9998587751475623
0.005942114676033561;0.149;-0.9998587700794148
0.005945965646616758;0.15;-0.999858586969764
0.0059599890072313255;0.151;-0.9998579191711143
0.005963917976068656;0.152;-0.9998577317897999
0.005964611691334734;0.153;-0.9998576986921421
0.00596569945372849;0.154;-0.9998576467864608
0.005965717886754651;0.155;-0.9998576459067949
0.005971589118339504;0.156;-0.9998573655799932
0.005985997316002467;0.157;-0.9998566764801844
0.005999221361378537;0.158;-0.999856042553414
0.0060251787740379925;0.159;-0.9998547941544031
0.006027800181817589;0.16;-0.9998546677804916
0.006033486631095375;0.161;-0.9998543934568631
